text,label
"We're looking for a Call Centre Agent to join Nomvula Group 595 in Gqeberha. Remuneration is R7304 per month, in line with industry norms. Duties include general call centre agent responsibilities as outlined in the attached job description. Candidates should have a Grade 12 qualification and some relevant work history. Interested candidates can send a CV through our listing on Pnet. Shortlisted candidates will be contacted for an interview within two weeks. No fees of any kind are charged during recruitment.",0
"Sizwe Retail 399 is recruiting a Security Officer based in Midrand. The role pays R6792/month depending on relevant experience. Responsibilities cover the standard scope of a security officer role at this level. Minimum requirement: Matric certificate, relevant experience preferred. To apply, submit your CV via our official careers page at careers.sizweretail399.co.za. Only shortlisted applicants will be contacted. This process is entirely free of charge to candidates.",0
"Karabo Group 658 is recruiting a Accountant based in Kimberley. Salary offered is R21772 per month, negotiable based on experience. The successful candidate will handle day-to-day accountant tasks for the team. Candidates should have a Grade 12 qualification and some relevant work history. Interested candidates can send a CV through our listing on Careers24. Only shortlisted applicants will be contacted. This process is entirely free of charge to candidates.",0
"Lerato Solutions 682 has a vacancy for a Software Developer in the Cape Town area. Salary offered is R26519 per month, negotiable based on experience. Duties include general software developer responsibilities as outlined in the attached job description. Candidates should have a Grade 12 qualification and some relevant work history. Interested candidates can send a CV through our listing on our LinkedIn page. Shortlisted candidates will be contacted for an interview within two weeks. No fees of any kind are charged during recruitment.",0
We're looking for a General Worker to join Lerato Group 416 in Bloemfontein. The role pays R5904/month depending on relevant experience. The successful candidate will handle day-to-day general worker tasks for the team. A completed Matric and prior experience in a similar role is preferred. Please apply directly through Indeed with an updated CV. We do not charge any fee at any stage of hiring. Shortlisted candidates hear back within ten working days.,0
"Vuyo Logistics 530 has a vacancy for a Software Developer in the Johannesburg area. Remuneration is R41213 per month, in line with industry norms. Duties include general software developer responsibilities as outlined in the attached job description. A completed Matric and prior experience in a similar role is preferred. To apply, submit your CV via our official careers page at careers.vuyologistics530.co.za. Shortlisted candidates will be contacted for an interview within two weeks. No fees of any kind are charged during recruitment.",0
"Lerato Holdings 391 is recruiting a Sales Representative based in Nelspruit. Remuneration is R7948 per month, in line with industry norms. Responsibilities cover the standard scope of a sales representative role at this level. Candidates should have a Grade 12 qualification and some relevant work history. Please apply directly through Careers24 with an updated CV. Shortlisted candidates will be contacted for an interview within two weeks. No fees of any kind are charged during recruitment.",0
Nomvula (Pty) Ltd 312 is recruiting a Receptionist based in Bloemfontein. The role pays R7039/month depending on relevant experience. Responsibilities cover the standard scope of a receptionist role at this level. Candidates should have a Grade 12 qualification and some relevant work history. Please apply directly through Pnet with an updated CV. Only shortlisted applicants will be contacted. This process is entirely free of charge to candidates.,0
"URGENT! Call Centre Agent needed in Polokwane, R30062/month, no experience necessary! Only 5 slots left, apply within 24 hours. WhatsApp us now on 0743213242 to secure your spot. In compliance with POPIA we require a copy of your ID and proof of banking details to begin your pre-employment screening immediately.",1
"Vuyo Holdings 694 is recruiting a Security Officer based in Midrand. Salary offered is R8932 per month, negotiable based on experience. Responsibilities cover the standard scope of a security officer role at this level. A completed Matric and prior experience in a similar role is preferred. Interested candidates can send a CV through our listing on our LinkedIn page. Shortlisted candidates will be contacted for an interview within two weeks. No fees of any kind are charged during recruitment.",0
"Karabo Retail 386 has a vacancy for a Data Capturer in the Cape Town area. The role pays R11133/month depending on relevant experience. Duties include general data capturer responsibilities as outlined in the attached job description. Minimum requirement: Matric certificate, relevant experience preferred. Interested candidates can send a CV through our listing on Indeed. Shortlisted candidates will be contacted for an interview within two weeks. No fees of any kind are charged during recruitment.",0
"We're looking for a General Worker to join Sizwe Holdings 234 in Durban. Remuneration is R6172 per month, in line with industry norms. Responsibilities cover the standard scope of a general worker role at this level. Minimum requirement: Matric certificate, relevant experience preferred. To apply, submit your CV via our official careers page at careers.sizweholdings234.co.za. We do not charge any fee at any stage of hiring. Shortlisted candidates hear back within ten working days.",0
"A Call Centre Agent position is now open at Thandeka Solutions 630, Nelspruit. The role pays R10845/month depending on relevant experience. The successful candidate will handle day-to-day call centre agent tasks for the team. Candidates should have a Grade 12 qualification and some relevant work history. Please apply directly through Pnet with an updated CV. Shortlisted candidates will be contacted for an interview within two weeks. No fees of any kind are charged during recruitment.",0
Vuyo Holdings 25 has a vacancy for a Data Capturer in the Bloemfontein area. The role pays R9198/month depending on relevant experience. The successful candidate will handle day-to-day data capturer tasks for the team. A completed Matric and prior experience in a similar role is preferred. Please apply directly through our LinkedIn page with an updated CV. Shortlisted candidates will be contacted for an interview within two weeks. No fees of any kind are charged during recruitment.,0
"Mpho Logistics 361 is recruiting a General Worker based in Durban. Salary offered is R5112 per month, negotiable based on experience. The successful candidate will handle day-to-day general worker tasks for the team. Minimum requirement: Matric certificate, relevant experience preferred. Interested candidates can send a CV through our listing on Indeed. Only shortlisted applicants will be contacted. This process is entirely free of charge to candidates.",0
"Sizwe Solutions 53 is recruiting a Cashier based in Bloemfontein. Salary offered is R5960 per month, negotiable based on experience. Duties include general cashier responsibilities as outlined in the attached job description. Minimum requirement: Matric certificate, relevant experience preferred. Interested candidates can send a CV through our listing on Careers24. We do not charge any fee at any stage of hiring. Shortlisted candidates hear back within ten working days.",0
"Nomvula Logistics 342 has a vacancy for a Driver in the Durban area. Salary offered is R8599 per month, negotiable based on experience. The successful candidate will handle day-to-day driver tasks for the team. A completed Matric and prior experience in a similar role is preferred. To apply, submit your CV via our official careers page at careers.nomvulalogistics342.co.za. Only shortlisted applicants will be contacted. This process is entirely free of charge to candidates.",0
"A Administrator position is now open at Vuyo Logistics 566, Kimberley. Remuneration is R8450 per month, in line with industry norms. Responsibilities cover the standard scope of a administrator role at this level. Candidates should have a Grade 12 qualification and some relevant work history. To apply, submit your CV via our official careers page at careers.vuyologistics566.co.za. Only shortlisted applicants will be contacted. This process is entirely free of charge to candidates.",0
"Thandeka Group 263 has a vacancy for a IT Support Technician in the Kimberley area. Salary offered is R13203 per month, negotiable based on experience. Responsibilities cover the standard scope of a it support technician role at this level. Candidates should have a Grade 12 qualification and some relevant work history. Please apply directly through our LinkedIn page with an updated CV. Only shortlisted applicants will be contacted. This process is entirely free of charge to candidates.",0
"Nomvula Solutions 454 has a vacancy for a Sales Representative in the Gqeberha area. Remuneration is R14933 per month, in line with industry norms. The successful candidate will handle day-to-day sales representative tasks for the team. A completed Matric and prior experience in a similar role is preferred. To apply, submit your CV via our official careers page at careers.nomvulasolutions454.co.za. We do not charge any fee at any stage of hiring. Shortlisted candidates hear back within ten working days.",0
"Thandeka Group 77 is recruiting a Software Developer based in Bloemfontein. Remuneration is R36443 per month, in line with industry norms. Responsibilities cover the standard scope of a software developer role at this level. A completed Matric and prior experience in a similar role is preferred. Please apply directly through Careers24 with an updated CV. We do not charge any fee at any stage of hiring. Shortlisted candidates hear back within ten working days.",0
"We're looking for a IT Support Technician to join Karabo Solutions 136 in Johannesburg. Salary offered is R10897 per month, negotiable based on experience. Responsibilities cover the standard scope of a it support technician role at this level. Candidates should have a Grade 12 qualification and some relevant work history. Interested candidates can send a CV through our listing on Pnet. Shortlisted candidates will be contacted for an interview within two weeks. No fees of any kind are charged during recruitment.",0
"Mpho (Pty) Ltd 633 is recruiting a Sales Representative based in Polokwane. Salary offered is R8473 per month, negotiable based on experience. Duties include general sales representative responsibilities as outlined in the attached job description. Candidates should have a Grade 12 qualification and some relevant work history. To apply, submit your CV via our official careers page at careers.mpho633.co.za. We do not charge any fee at any stage of hiring. Shortlisted candidates hear back within ten working days.",0
We're looking for a Warehouse Assistant to join Vuyo Logistics 394 in Bloemfontein. The role pays R8686/month depending on relevant experience. The successful candidate will handle day-to-day warehouse assistant tasks for the team. Candidates should have a Grade 12 qualification and some relevant work history. Interested candidates can send a CV through our listing on Careers24. Shortlisted candidates will be contacted for an interview within two weeks. No fees of any kind are charged during recruitment.,0
"Lerato Group 23 is recruiting a General Worker based in Bloemfontein. The role pays R5251/month depending on relevant experience. The successful candidate will handle day-to-day general worker tasks for the team. Minimum requirement: Matric certificate, relevant experience preferred. To apply, submit your CV via our official careers page at careers.leratogroup23.co.za. Shortlisted candidates will be contacted for an interview within two weeks. No fees of any kind are charged during recruitment.",0
"Nomvula Logistics 393 is recruiting a Accountant based in Gqeberha. The role pays R15718/month depending on relevant experience. Duties include general accountant responsibilities as outlined in the attached job description. Minimum requirement: Matric certificate, relevant experience preferred. Interested candidates can send a CV through our listing on Careers24. We do not charge any fee at any stage of hiring. Shortlisted candidates hear back within ten working days.",0
We're looking for a Cleaner to join Karabo Group 181 in Pretoria. The role pays R5118/month depending on relevant experience. Duties include general cleaner responsibilities as outlined in the attached job description. Candidates should have a Grade 12 qualification and some relevant work history. Please apply directly through Indeed with an updated CV. Only shortlisted applicants will be contacted. This process is entirely free of charge to candidates.,0
"We're looking for a Warehouse Assistant to join Thandeka Retail 531 in Pretoria. Remuneration is R7627 per month, in line with industry norms. Responsibilities cover the standard scope of a warehouse assistant role at this level. Minimum requirement: Matric certificate, relevant experience preferred. To apply, submit your CV via our official careers page at careers.thandekaretail531.co.za. We do not charge any fee at any stage of hiring. Shortlisted candidates hear back within ten working days.",0
"A General Worker position is now open at Thandeka Retail 174, Johannesburg. The role pays R5624/month depending on relevant experience. The successful candidate will handle day-to-day general worker tasks for the team. A completed Matric and prior experience in a similar role is preferred. Please apply directly through Careers24 with an updated CV. Shortlisted candidates will be contacted for an interview within two weeks. No fees of any kind are charged during recruitment.",0
"We're looking for a IT Support Technician to join Sizwe Holdings 700 in Durban. The role pays R10958/month depending on relevant experience. Duties include general it support technician responsibilities as outlined in the attached job description. Minimum requirement: Matric certificate, relevant experience preferred. Interested candidates can send a CV through our listing on Indeed. Only shortlisted applicants will be contacted. This process is entirely free of charge to candidates.",0
"Sizwe Retail 249 is recruiting a Warehouse Assistant based in Cape Town. Remuneration is R8355 per month, in line with industry norms. The successful candidate will handle day-to-day warehouse assistant tasks for the team. Minimum requirement: Matric certificate, relevant experience preferred. To apply, submit your CV via our official careers page at careers.sizweretail249.co.za. Only shortlisted applicants will be contacted. This process is entirely free of charge to candidates.",0
"A Cashier position is now open at Thandeka Group 692, Gqeberha. Remuneration is R6825 per month, in line with industry norms. Responsibilities cover the standard scope of a cashier role at this level. Candidates should have a Grade 12 qualification and some relevant work history. Interested candidates can send a CV through our listing on Careers24. We do not charge any fee at any stage of hiring. Shortlisted candidates hear back within ten working days.",0
"Sizwe Solutions 287 is recruiting a Accountant based in Kimberley. The role pays R14528/month depending on relevant experience. Duties include general accountant responsibilities as outlined in the attached job description. Minimum requirement: Matric certificate, relevant experience preferred. To apply, submit your CV via our official careers page at careers.sizwesolutions287.co.za. We do not charge any fee at any stage of hiring. Shortlisted candidates hear back within ten working days.",0
"A Call Centre Agent position is now open at Mpho Group 61, Pretoria. Remuneration is R10379 per month, in line with industry norms. Responsibilities cover the standard scope of a call centre agent role at this level. Candidates should have a Grade 12 qualification and some relevant work history. To apply, submit your CV via our official careers page at careers.mphogroup61.co.za. Shortlisted candidates will be contacted for an interview within two weeks. No fees of any kind are charged during recruitment.",0
"We're looking for a General Worker to join Lerato Holdings 601 in Pretoria. Remuneration is R4720 per month, in line with industry norms. The successful candidate will handle day-to-day general worker tasks for the team. A completed Matric and prior experience in a similar role is preferred. Please apply directly through our LinkedIn page with an updated CV. We do not charge any fee at any stage of hiring. Shortlisted candidates hear back within ten working days.",0
"Nomvula Solutions 316 has a vacancy for a Receptionist in the Nelspruit area. Salary offered is R8033 per month, negotiable based on experience. The successful candidate will handle day-to-day receptionist tasks for the team. Candidates should have a Grade 12 qualification and some relevant work history. To apply, submit your CV via our official careers page at careers.nomvulasolutions316.co.za. Shortlisted candidates will be contacted for an interview within two weeks. No fees of any kind are charged during recruitment.",0
"Karabo (Pty) Ltd 58 has a vacancy for a General Worker in the Kimberley area. The role pays R5055/month depending on relevant experience. Responsibilities cover the standard scope of a general worker role at this level. Minimum requirement: Matric certificate, relevant experience preferred. Interested candidates can send a CV through our listing on Indeed. Only shortlisted applicants will be contacted. This process is entirely free of charge to candidates.",0
"A IT Support Technician position is now open at Nomvula Logistics 220, Nelspruit. Remuneration is R16121 per month, in line with industry norms. The successful candidate will handle day-to-day it support technician tasks for the team. Minimum requirement: Matric certificate, relevant experience preferred. To apply, submit your CV via our official careers page at careers.nomvulalogistics220.co.za. We do not charge any fee at any stage of hiring. Shortlisted candidates hear back within ten working days.",0
"Nomvula Group 748 has a vacancy for a Cleaner in the Kimberley area. Salary offered is R5935 per month, negotiable based on experience. Responsibilities cover the standard scope of a cleaner role at this level. Candidates should have a Grade 12 qualification and some relevant work history. Please apply directly through Indeed with an updated CV. Only shortlisted applicants will be contacted. This process is entirely free of charge to candidates.",0
"Thandeka Retail 32 has a vacancy for a Software Developer in the Gqeberha area. Remuneration is R39429 per month, in line with industry norms. Duties include general software developer responsibilities as outlined in the attached job description. Minimum requirement: Matric certificate, relevant experience preferred. Interested candidates can send a CV through our listing on Pnet. Shortlisted candidates will be contacted for an interview within two weeks. No fees of any kind are charged during recruitment.",0
Nomvula Retail 413 is recruiting a Software Developer based in Johannesburg. The role pays R31581/month depending on relevant experience. Responsibilities cover the standard scope of a software developer role at this level. A completed Matric and prior experience in a similar role is preferred. Please apply directly through Careers24 with an updated CV. Only shortlisted applicants will be contacted. This process is entirely free of charge to candidates.,0
"We're looking for a Security Officer to join Lerato Logistics 559 in Polokwane. Salary offered is R7479 per month, negotiable based on experience. The successful candidate will handle day-to-day security officer tasks for the team. Minimum requirement: Matric certificate, relevant experience preferred. Please apply directly through Careers24 with an updated CV. Shortlisted candidates will be contacted for an interview within two weeks. No fees of any kind are charged during recruitment.",0
Nomvula (Pty) Ltd 257 is recruiting a Cashier based in Cape Town. The role pays R8268/month depending on relevant experience. Duties include general cashier responsibilities as outlined in the attached job description. Candidates should have a Grade 12 qualification and some relevant work history. Please apply directly through Careers24 with an updated CV. We do not charge any fee at any stage of hiring. Shortlisted candidates hear back within ten working days.,0
"Mpho (Pty) Ltd 423 is recruiting a Software Developer based in Polokwane. Remuneration is R40450 per month, in line with industry norms. Responsibilities cover the standard scope of a software developer role at this level. Minimum requirement: Matric certificate, relevant experience preferred. Please apply directly through our LinkedIn page with an updated CV. Shortlisted candidates will be contacted for an interview within two weeks. No fees of any kind are charged during recruitment.",0
Lerato (Pty) Ltd 565 has a vacancy for a Warehouse Assistant in the Johannesburg area. The role pays R6426/month depending on relevant experience. Duties include general warehouse assistant responsibilities as outlined in the attached job description. A completed Matric and prior experience in a similar role is preferred. Please apply directly through Careers24 with an updated CV. Shortlisted candidates will be contacted for an interview within two weeks. No fees of any kind are charged during recruitment.,0
"Vuyo Holdings 631 has a vacancy for a Security Officer in the Polokwane area. The role pays R7176/month depending on relevant experience. Responsibilities cover the standard scope of a security officer role at this level. Candidates should have a Grade 12 qualification and some relevant work history. To apply, submit your CV via our official careers page at careers.vuyoholdings631.co.za. We do not charge any fee at any stage of hiring. Shortlisted candidates hear back within ten working days.",0
"Vuyo (Pty) Ltd 346 is recruiting a Administrator based in Bloemfontein. Salary offered is R9871 per month, negotiable based on experience. Responsibilities cover the standard scope of a administrator role at this level. Candidates should have a Grade 12 qualification and some relevant work history. Please apply directly through our LinkedIn page with an updated CV. Shortlisted candidates will be contacted for an interview within two weeks. No fees of any kind are charged during recruitment.",0
"Sizwe Group 686 is recruiting a Software Developer based in Kimberley. Remuneration is R22763 per month, in line with industry norms. The successful candidate will handle day-to-day software developer tasks for the team. A completed Matric and prior experience in a similar role is preferred. Interested candidates can send a CV through our listing on Indeed. Only shortlisted applicants will be contacted. This process is entirely free of charge to candidates.",0
"Vuyo Logistics 133 is recruiting a Cashier based in Polokwane. Salary offered is R7955 per month, negotiable based on experience. Duties include general cashier responsibilities as outlined in the attached job description. Minimum requirement: Matric certificate, relevant experience preferred. Please apply directly through Pnet with an updated CV. We do not charge any fee at any stage of hiring. Shortlisted candidates hear back within ten working days.",0
"We're looking for a Driver to join Sizwe Solutions 605 in Durban. Remuneration is R9778 per month, in line with industry norms. Duties include general driver responsibilities as outlined in the attached job description. Candidates should have a Grade 12 qualification and some relevant work history. Please apply directly through Pnet with an updated CV. Only shortlisted applicants will be contacted. This process is entirely free of charge to candidates.",0
"We're looking for a HR Assistant to join Nomvula Holdings 9 in Nelspruit. The role pays R12089/month depending on relevant experience. Duties include general hr assistant responsibilities as outlined in the attached job description. Minimum requirement: Matric certificate, relevant experience preferred. Please apply directly through Indeed with an updated CV. We do not charge any fee at any stage of hiring. Shortlisted candidates hear back within ten working days.",0
"A Security Officer position is now open at Karabo Holdings 24, Cape Town. The role pays R8086/month depending on relevant experience. Duties include general security officer responsibilities as outlined in the attached job description. Candidates should have a Grade 12 qualification and some relevant work history. To apply, submit your CV via our official careers page at careers.karaboholdings24.co.za. Only shortlisted applicants will be contacted. This process is entirely free of charge to candidates.",0
"Nomvula Holdings 285 is recruiting a Software Developer based in Midrand. Remuneration is R32985 per month, in line with industry norms. Duties include general software developer responsibilities as outlined in the attached job description. Candidates should have a Grade 12 qualification and some relevant work history. Please apply directly through Indeed with an updated CV. We do not charge any fee at any stage of hiring. Shortlisted candidates hear back within ten working days.",0
"Sizwe Holdings 107 is recruiting a Administrator based in Johannesburg. Remuneration is R12140 per month, in line with industry norms. Responsibilities cover the standard scope of a administrator role at this level. A completed Matric and prior experience in a similar role is preferred. To apply, submit your CV via our official careers page at careers.sizweholdings107.co.za. Only shortlisted applicants will be contacted. This process is entirely free of charge to candidates.",0
Thandeka Retail 120 is recruiting a Call Centre Agent based in Gqeberha. The role pays R9948/month depending on relevant experience. Responsibilities cover the standard scope of a call centre agent role at this level. Candidates should have a Grade 12 qualification and some relevant work history. Please apply directly through Pnet with an updated CV. Only shortlisted applicants will be contacted. This process is entirely free of charge to candidates.,0
"Lerato Logistics 155 has a vacancy for a General Worker in the Cape Town area. Remuneration is R5992 per month, in line with industry norms. Responsibilities cover the standard scope of a general worker role at this level. Minimum requirement: Matric certificate, relevant experience preferred. Please apply directly through Careers24 with an updated CV. Only shortlisted applicants will be contacted. This process is entirely free of charge to candidates.",0
"A Warehouse Assistant position is now open at Thandeka Solutions 734, Bloemfontein. Salary offered is R6677 per month, negotiable based on experience. The successful candidate will handle day-to-day warehouse assistant tasks for the team. A completed Matric and prior experience in a similar role is preferred. To apply, submit your CV via our official careers page at careers.thandekasolutions734.co.za. We do not charge any fee at any stage of hiring. Shortlisted candidates hear back within ten working days.",0
"Nomvula Retail 212 is recruiting a IT Support Technician based in Gqeberha. Salary offered is R13804 per month, negotiable based on experience. Responsibilities cover the standard scope of a it support technician role at this level. Minimum requirement: Matric certificate, relevant experience preferred. To apply, submit your CV via our official careers page at careers.nomvularetail212.co.za. Only shortlisted applicants will be contacted. This process is entirely free of charge to candidates.",0
"A Cashier position is now open at Karabo Logistics 406, Gqeberha. The role pays R5206/month depending on relevant experience. Duties include general cashier responsibilities as outlined in the attached job description. Minimum requirement: Matric certificate, relevant experience preferred. Interested candidates can send a CV through our listing on our LinkedIn page. We do not charge any fee at any stage of hiring. Shortlisted candidates hear back within ten working days.",0
"A IT Support Technician position is now open at Vuyo Logistics 51, Nelspruit. Salary offered is R18270 per month, negotiable based on experience. The successful candidate will handle day-to-day it support technician tasks for the team. Candidates should have a Grade 12 qualification and some relevant work history. Interested candidates can send a CV through our listing on Indeed. Shortlisted candidates will be contacted for an interview within two weeks. No fees of any kind are charged during recruitment.",0
"Vuyo (Pty) Ltd 251 is recruiting a Software Developer based in Midrand. Salary offered is R28855 per month, negotiable based on experience. Duties include general software developer responsibilities as outlined in the attached job description. A completed Matric and prior experience in a similar role is preferred. Please apply directly through our LinkedIn page with an updated CV. Only shortlisted applicants will be contacted. This process is entirely free of charge to candidates.",0
"We are a proud Level 1 B-BBEE contributor urgently hiring a Receptionist in Durban paying R26510 per month. No interview required, immediate start. Send your ID number, ID document and bank account details to our WhatsApp line 0709242223 today to reserve your position -- limited spaces available!",1
"A Security Officer position is now open at Vuyo Logistics 738, Gqeberha. Remuneration is R7612 per month, in line with industry norms. The successful candidate will handle day-to-day security officer tasks for the team. A completed Matric and prior experience in a similar role is preferred. To apply, submit your CV via our official careers page at careers.vuyologistics738.co.za. Only shortlisted applicants will be contacted. This process is entirely free of charge to candidates.",0
"Karabo Holdings 102 has a vacancy for a Security Officer in the Durban area. The role pays R7388/month depending on relevant experience. Responsibilities cover the standard scope of a security officer role at this level. A completed Matric and prior experience in a similar role is preferred. To apply, submit your CV via our official careers page at careers.karaboholdings102.co.za. Only shortlisted applicants will be contacted. This process is entirely free of charge to candidates.",0
"Thandeka Retail 549 is recruiting a Software Developer based in Pretoria. Salary offered is R41871 per month, negotiable based on experience. The successful candidate will handle day-to-day software developer tasks for the team. Minimum requirement: Matric certificate, relevant experience preferred. Interested candidates can send a CV through our listing on Pnet. Only shortlisted applicants will be contacted. This process is entirely free of charge to candidates.",0
"Lerato Holdings 66 has a vacancy for a Software Developer in the Kimberley area. The role pays R35634/month depending on relevant experience. Duties include general software developer responsibilities as outlined in the attached job description. Minimum requirement: Matric certificate, relevant experience preferred. Interested candidates can send a CV through our listing on our LinkedIn page. Shortlisted candidates will be contacted for an interview within two weeks. No fees of any kind are charged during recruitment.",0
"Lerato Retail 553 has a vacancy for a Driver in the Pretoria area. Remuneration is R6068 per month, in line with industry norms. The successful candidate will handle day-to-day driver tasks for the team. Candidates should have a Grade 12 qualification and some relevant work history. To apply, submit your CV via our official careers page at careers.leratoretail553.co.za. Only shortlisted applicants will be contacted. This process is entirely free of charge to candidates.",0
"Nomvula Holdings 529 is recruiting a Security Officer based in Cape Town. The role pays R8772/month depending on relevant experience. The successful candidate will handle day-to-day security officer tasks for the team. Minimum requirement: Matric certificate, relevant experience preferred. Interested candidates can send a CV through our listing on our LinkedIn page. Only shortlisted applicants will be contacted. This process is entirely free of charge to candidates.",0
"We're looking for a Accountant to join Mpho Solutions 706 in Midrand. Remuneration is R21240 per month, in line with industry norms. Responsibilities cover the standard scope of a accountant role at this level. Minimum requirement: Matric certificate, relevant experience preferred. Please apply directly through Pnet with an updated CV. Shortlisted candidates will be contacted for an interview within two weeks. No fees of any kind are charged during recruitment.",0
"Nomvula (Pty) Ltd 383 is recruiting a HR Assistant based in Polokwane. The role pays R9448/month depending on relevant experience. Responsibilities cover the standard scope of a hr assistant role at this level. Minimum requirement: Matric certificate, relevant experience preferred. To apply, submit your CV via our official careers page at careers.nomvula383.co.za. Only shortlisted applicants will be contacted. This process is entirely free of charge to candidates.",0
Vuyo (Pty) Ltd 353 has a vacancy for a Cashier in the Kimberley area. The role pays R5335/month depending on relevant experience. Responsibilities cover the standard scope of a cashier role at this level. Candidates should have a Grade 12 qualification and some relevant work history. Please apply directly through Indeed with an updated CV. Shortlisted candidates will be contacted for an interview within two weeks. No fees of any kind are charged during recruitment.,0
"A Receptionist position is now open at Thandeka Holdings 144, Kimberley. Remuneration is R7236 per month, in line with industry norms. Responsibilities cover the standard scope of a receptionist role at this level. Candidates should have a Grade 12 qualification and some relevant work history. Please apply directly through Pnet with an updated CV. Only shortlisted applicants will be contacted. This process is entirely free of charge to candidates.",0
"Nomvula Group 106 has a vacancy for a Software Developer in the Cape Town area. Remuneration is R29544 per month, in line with industry norms. The successful candidate will handle day-to-day software developer tasks for the team. A completed Matric and prior experience in a similar role is preferred. Please apply directly through Careers24 with an updated CV. We do not charge any fee at any stage of hiring. Shortlisted candidates hear back within ten working days.",0
Thandeka Retail 503 has a vacancy for a Cleaner in the Johannesburg area. The role pays R4898/month depending on relevant experience. Responsibilities cover the standard scope of a cleaner role at this level. Candidates should have a Grade 12 qualification and some relevant work history. Please apply directly through Indeed with an updated CV. We do not charge any fee at any stage of hiring. Shortlisted candidates hear back within ten working days.,0
"A Cleaner position is now open at Sizwe (Pty) Ltd 495, Bloemfontein. Salary offered is R6483 per month, negotiable based on experience. Responsibilities cover the standard scope of a cleaner role at this level. A completed Matric and prior experience in a similar role is preferred. Please apply directly through Careers24 with an updated CV. We do not charge any fee at any stage of hiring. Shortlisted candidates hear back within ten working days.",0
"A Administrator position is now open at Thandeka Solutions 514, Durban. Salary offered is R13910 per month, negotiable based on experience. The successful candidate will handle day-to-day administrator tasks for the team. Candidates should have a Grade 12 qualification and some relevant work history. To apply, submit your CV via our official careers page at careers.thandekasolutions514.co.za. Only shortlisted applicants will be contacted. This process is entirely free of charge to candidates.",0
Sizwe Logistics 747 is recruiting a Cashier based in Nelspruit. The role pays R6800/month depending on relevant experience. The successful candidate will handle day-to-day cashier tasks for the team. Candidates should have a Grade 12 qualification and some relevant work history. Please apply directly through Pnet with an updated CV. Only shortlisted applicants will be contacted. This process is entirely free of charge to candidates.,0
"We're looking for a General Worker to join Vuyo Group 241 in Midrand. Salary offered is R4687 per month, negotiable based on experience. Responsibilities cover the standard scope of a general worker role at this level. A completed Matric and prior experience in a similar role is preferred. Please apply directly through our LinkedIn page with an updated CV. Only shortlisted applicants will be contacted. This process is entirely free of charge to candidates.",0
"Lerato Solutions 407 is recruiting a Driver based in Kimberley. The role pays R6721/month depending on relevant experience. The successful candidate will handle day-to-day driver tasks for the team. A completed Matric and prior experience in a similar role is preferred. To apply, submit your CV via our official careers page at careers.leratosolutions407.co.za. Only shortlisted applicants will be contacted. This process is entirely free of charge to candidates.",0
"Accountant position available, Bloemfontein, R56685/month, apply today! A small registration fee is required to process your onboarding pack. Kindly WhatsApp 0762113457 with your full ID number and banking details for verification as per our POPIA data policy. Act fast, this offer closes tonight!",1
"We're looking for a Data Capturer to join Thandeka Solutions 664 in Midrand. Salary offered is R11670 per month, negotiable based on experience. Responsibilities cover the standard scope of a data capturer role at this level. Candidates should have a Grade 12 qualification and some relevant work history. Interested candidates can send a CV through our listing on Careers24. Only shortlisted applicants will be contacted. This process is entirely free of charge to candidates.",0
"Sizwe Holdings 334 has a vacancy for a Security Officer in the Gqeberha area. Salary offered is R7316 per month, negotiable based on experience. Duties include general security officer responsibilities as outlined in the attached job description. Candidates should have a Grade 12 qualification and some relevant work history. Please apply directly through Careers24 with an updated CV. Shortlisted candidates will be contacted for an interview within two weeks. No fees of any kind are charged during recruitment.",0
Karabo Retail 344 is recruiting a IT Support Technician based in Midrand. The role pays R15213/month depending on relevant experience. Duties include general it support technician responsibilities as outlined in the attached job description. Candidates should have a Grade 12 qualification and some relevant work history. Please apply directly through Pnet with an updated CV. Shortlisted candidates will be contacted for an interview within two weeks. No fees of any kind are charged during recruitment.,0
We're looking for a Cleaner to join Mpho Group 594 in Kimberley. The role pays R4302/month depending on relevant experience. Responsibilities cover the standard scope of a cleaner role at this level. A completed Matric and prior experience in a similar role is preferred. Please apply directly through Indeed with an updated CV. Only shortlisted applicants will be contacted. This process is entirely free of charge to candidates.,0
"A Cleaner position is now open at Lerato Logistics 508, Cape Town. The role pays R5730/month depending on relevant experience. Duties include general cleaner responsibilities as outlined in the attached job description. Minimum requirement: Matric certificate, relevant experience preferred. Please apply directly through our LinkedIn page with an updated CV. Only shortlisted applicants will be contacted. This process is entirely free of charge to candidates.",0
"We're looking for a Receptionist to join Lerato Group 199 in Gqeberha. The role pays R9880/month depending on relevant experience. The successful candidate will handle day-to-day receptionist tasks for the team. Candidates should have a Grade 12 qualification and some relevant work history. To apply, submit your CV via our official careers page at careers.leratogroup199.co.za. We do not charge any fee at any stage of hiring. Shortlisted candidates hear back within ten working days.",0
"Sizwe Holdings 364 is recruiting a Receptionist based in Bloemfontein. Salary offered is R8482 per month, negotiable based on experience. Duties include general receptionist responsibilities as outlined in the attached job description. Candidates should have a Grade 12 qualification and some relevant work history. Please apply directly through our LinkedIn page with an updated CV. Only shortlisted applicants will be contacted. This process is entirely free of charge to candidates.",0
